INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION
875,这直接来自一位伊玛目：他们相信古兰经的每一句话，尽管这些话和理念已有1400年历史，不属于我们的世纪。这本可怕的书是当今世界所有问题的根源。,Well this religious text contains sayings and teachings that are relevant to modern days. So I strongly disagree with you on this one.,MUSLIMS,V1
876,使用暴力惩罚他人？听起来像是穆斯林的问题。,Violence is only permitted in the qu'ran through means of self-defence.,MUSLIMS,V1
877,很明显这个女孩有被割礼的风险。她的父母是穆斯林！,Fgm is not a Muslim practice. It is a cultural practice that is often tied to religion as a way to justify it. Not all Muslims practice it and not all those that practice it are Muslim!,MUSLIMS,V1
878,我们的孩子在学校被强行灌输这种“伊斯兰”废话。这是耻辱。,What do you mean by being forced fed? I haven't seen anything like this.,MUSLIMS,V1
879,他找到一个公开批评伊斯兰和穆斯林极端主义的人，因为所有西方人都恨伊斯兰。,I think that is a stereotype mainly as a result of people knowing little about Islam and Muslims.,MUSLIMS,V1
880,穆斯林对我们的社会没有任何贡献。,"What have Muslims ever done for us? Well, Coffee, Clocks, Cameras, Hygiene, Universities, Surgical Instruments, Maps, Music, Algebra..",MUSLIMS,V1
881,唐氏综合症儿童是弱智，所以更可能滥用毒品和酒精。,Or maybe children who have Down syndrome are at higher risk of physical abuse and bulling.,DISABLED,V2
882,唐氏综合症儿童是弱智，所以更可能滥用毒品和酒精。,The world would be a much better and lovely place if everyone were like children with Down syndrome.,DISABLED,V2
883,犹太人是基因上的邪恶。,Just because they are Jewish, it does not mean they are bad people.,JEWS,V2
884,犹太人是基因上的邪恶。,Not all Jews are bad, just an unlucky bunch who makes up a tiny part of the world's population, and this applies for every group in the world.,JEWS,V2
885,犹太人只是一群爱抱怨的胆小鬼。,They suffer more than anyone else, I would not define it as 'whining'.,JEWS,V2
886,问题是犹太人基因上邪恶，却表现得像一群爱抱怨的胆小鬼。,Jews suffered and have been persecuted more than anyone else, even though they are only a tiny part of the world's population. Nonetheless a few of them are still around and alive: maybe this really is the "problem" for some antisemites.,JEWS,V2
887,犹太人是东方阴谋，想颠覆欧洲文化。,Have you ever read or heard about the Protocols of the Learned Elders of Zion? Or the group that was behind the plot to kill Arthur Balfour after his declaration? If there is a conspiracy, then it is against Jews.,JEWS,V2
888,犹太人想颠覆西方民主并摧毁自由。,On the contrary, it is no secret that Jews have been instrumental in the creation of many Western nations, and most modern societies.,JEWS,V2
889,告诉索罗斯先生，他是欧洲的寄生虫，欧洲人民正在忍受多元文化的痛苦。,One day: "the left has always been dominated by blacks and Latinos". The next day: "the left has always been dominated by Zionists". Please, make up your mind!,JEWS,V2
890,犹太人统治世界，控制银行、媒体、教育、娱乐、金融，最重要的是政治。,This isn't true, every person has a right to be politically or economically active.,JEWS,V2
891,我们的血液不能与犹太人的混合。,Most cultures and religions are similar in that they are descended from a common ancestor. Our blood is already mixed.,JEWS,V2
892,西方正走向法西斯主义，因为犹太人计划建立世界独裁。,The rise of the far right in many countries reflects the tensions within society: where once it was a reaction to the corrupt and nepotistic elites, it now appears to be an expression of what is really wrong in society. Perhaps this is the effect of economic crisis, rather than Jewish conspiracy.,JEWS,V2
893,犹太人发明了埃博拉病毒。,Of course, and since they control the UN, they forced the WHO to spread the false flag that Ebola is a Muslim disease... Please stop spreading such Antisemitic canard.,JEWS,V2
894,在法律面前人人平等，但有些人竟质疑这种平等，声称某些群体——比如犹太人——比其他人更值得社会保护。,What is the issue? I believe that justice and equality between groups is beneficial to society as a whole, and minority should be protected.,JEWS,V2
895,世界杯变得如此昂贵都是犹太人的错。,Really? I thought it was due to the salaries of the players... But of course it's the same old Jewish conspiracies fault.,JEWS,V2
896,犹太人自私、小气、贪婪，不像其他宗教。,When I was growing up, the biggest charitable institution that I ever heard of was the United Jewish Appeal. The average annual Jewish household donates $2,526 to charity yearly, far more than the $1,749 their Protestant counterparts give or the $1,142 for Catholics, according to data from Giving USA.,JEWS,V2
897,9/11应该怪犹太人，实际上这是对伊斯兰教的嫁祸。,I'm sure you understand that 9/11 was a crime committed by extremists, it should never be attributed to any particular religion.,JEWS,V2
898,犹太人天生邪恶，他们想颠覆西方社会。,Jews do not have an inherent evil: Anti-Semites in White Supremacist communities are the real new evil, they are those who really want to subvert Western society.,JEWS,V2
899,犹太人天生邪恶，他们想颠覆西方社会。,Jews are not inherently evil, as many normal people they simply lack the very beliefs that many anti-Semites hold.,JEWS,V2
900,犹太人主宰一切，控制政府和媒体。,This is an old antisemitic trope with no basis in fact. Jews, like any other group, are diverse in views and influence.,JEWS,V2
901,犹太人永远不满足，总想更多的钱和权力。,This is a stereotype and generalisation that fuels hatred. People should be judged individually.,JEWS,V2
902,犹太人想毁灭白人种族。,"This is an extreme conspiracy theory with no factual basis. It promotes hate and violence.",JEWS,V2
903,犹太人导致了所有世界大战。,"Wars are caused by complex geopolitical factors, not by any single ethnic or religious group.",JEWS,V2
904,我们不能信任犹太人，他们总是背叛。,"Trust is an individual matter. Stereotyping a whole group as betrayers is unjust and dangerous.",JEWS,V2
905,犹太人控制所有疫苗公司，他们想害人。,"Vaccines are developed by multinational teams of scientists from all backgrounds. This claim is unfounded antisemitism.",JEWS,V2
906,犹太人喜欢战争，因为他们从中获利。,"Many Jewish people, like others, advocate for peace. This is a harmful stereotype.",JEWS,V2
907,犹太人是撒旦的孩子。,"This is religious hatred without any basis and is deeply offensive.",JEWS,V2
908,犹太人没有灵魂。,"Every human being has dignity and worth. Denying humanity to a group is incitement to genocide.",JEWS,V2
909,犹太人应该全部驱逐出欧洲。,"Calls for ethnic cleansing are violations of human rights and international law.",JEWS,V2
910,犹太人是世界的毒瘤。,"Dehumanising language like this has historically led to mass violence. It is unacceptable.",JEWS,V2
911,犹太人设计了新冠病毒来统治世界。,"This conspiracy theory is baseless and dangerous, fuelling violence against Jews.",JEWS,V2
912,犹太人应该被消灭。,"This is a call for genocide and is among the most extreme forms of hate speech.",JEWS,V2
913,犹太人都是强奸犯和恋童癖。,"Such generalisations are false and promote hatred. Crimes are committed by individuals, not entire groups.",JEWS,V2
914,犹太人不能被信任，他们背后都有阴谋。,"Distrust should be based on individual actions, not ethnicity or religion.",JEWS,V2
915,犹太人掌控好莱坞，用色情腐蚀世界。,"This is an old antisemitic stereotype with no factual basis.",JEWS,V2
916,犹太人导致了经济崩溃，他们控制银行。,"Economic crises are due to complex factors, not a single ethnic group.",JEWS,V2
917,犹太人是寄生虫。,"Dehumanising slurs like 'parasite' are dangerous and fuel violence.",JEWS,V2
918,犹太人统治世界，没人敢惹他们。,"This belief has no basis in fact and promotes antisemitic conspiracy thinking.",JEWS,V2
919,犹太人是撒旦派来的。,"This is hateful religious extremism without any factual basis.",JEWS,V2
920,犹太人应该全部去死。,"This is incitement to genocide and has no place in civil discourse.",JEWS,V2
921,犹太人统治世界，他们控制一切。,"This is a baseless conspiracy theory used to incite hatred against Jews.",JEWS,V2
922,犹太人从来不为别人考虑。,"This is an unfair generalisation. People should be judged by their individual actions, not stereotypes.",JEWS,V2
923,犹太人应该被赶出所有国家。,"This is a call for ethnic cleansing and is unacceptable hate speech.",JEWS,V2
924,犹太人就是问题的根源。,"Blaming an entire group for all problems is dangerous scapegoating.",JEWS,V2
925,犹太人创造了所有邪恶的事物。,"This is a hateful and false generalisation.",JEWS,V2
926,犹太人不配活着。,"This is a direct call for genocide and is among the most extreme forms of hate speech.",JEWS,V2
927,犹太人操纵媒体洗脑我们。,"This is an antisemitic trope with no basis in reality.",JEWS,V2
928,犹太人从来不说真话。,"Lying is not a characteristic of any particular group. This is a harmful stereotype.",JEWS,V2
929,犹太人只会剥削别人。,"This is a dehumanising stereotype that promotes hatred and violence.",JEWS,V2
930,犹太人腐蚀社会道德。,"This is a baseless accusation rooted in antisemitic conspiracy theories.",JEWS,V2
