Annotation_ID,Response_ID,Chatgpt_Label,Claude_Label,Deepseek_Label,Llama_Label,Qwen_Label,Human_Label,Final_Label
1904,1857,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1905,1858,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1906,1859,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1907,1860,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1908,1861,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1909,1862,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1910,1863,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1911,1864,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1912,1865,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1913,1866,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1914,1867,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1915,1868,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1916,1869,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1917,1870,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1918,1871,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1919,1872,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1920,1873,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1921,1874,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1922,1875,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1923,1876,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1924,1877,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1925,1878,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1926,1879,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1927,1880,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1928,1881,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1929,1882,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1930,1883,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1931,1884,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1932,1885,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1933,1886,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1934,1887,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1935,1888,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1936,1889,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1937,1890,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1938,1891,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1939,1892,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1940,1893,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1941,1894,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1942,1895,Counter-Speech,Hate speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1943,1896,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1944,1897,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1945,1898,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1946,1899,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1947,1900,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1948,1901,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1949,1902,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1950,1903,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1951,1904,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1952,1905,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1953,1906,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1954,1907,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1955,1908,Refusal,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1956,1909,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1957,1910,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1958,1911,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1959,1912,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1960,1913,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1961,1914,Counter-Speech,Counter-Speech,Counter-Speech,Neutral,Counter-Speech,,
1962,1915,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
1963,1916,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,Counter-Speech,,
